0,21687,0
1,6895,21687
2,7547,0
3,6814,0
4,6017,0
5,5424,0
6,4811,0
7,4120,6895
8,3682,0
9,3261,0
10,3056,0
11,2703,0
12,2556,0
13,2531,7547
14,2465,0
15,2403,0
16,2316,0
17,2415,0
18,2429,0
19,2395,6814
20,2465,0
21,2304,0
22,2278,0
23,2209,0
24,2193,6017
25,2198,0
26,2176,0
27,2120,0
28,2018,5424
29,1999,0
30,1989,0
31,1901,0
32,1816,4811
33,1753,0
34,1609,0
35,1560,0
36,1486,4120
37,1394,0
38,1419,0
39,1371,3682
40,1314,0
41,1273,3261
42,1226,0
43,1102,0
44,1062,3056
45,960,0
46,885,2703
47,884,0
48,946,2556
49,3536,0
50,2193,0
51,5458,2531
52,7765,0
53,14526,2465
54,7580,0
55,5186,2403
56,7173,0
57,4489,2316
58,4971,0
59,8361,2415
60,4143,0
61,4417,2429
62,3934,0
63,3373,2395
64,4344,0
65,5776,2465
66,4032,0
67,3969,2304
68,3556,2278
69,3109,0
70,3295,2209
71,3399,0
72,2758,2193
73,2599,0
74,2475,2198
75,2517,0
76,2325,2176
77,3179,0
78,2587,2120
79,1957,2018
80,2061,0
81,1684,1999
82,1704,0
83,1930,1989
84,1741,1901
85,1727,0
86,1491,1816
87,1332,1753
88,1102,1609
89,601,0
90,461,1560
91,353,1486
92,302,1394
93,215,1419
94,173,1371
95,173,0
96,172,1314
97,128,1273
98,127,1226
99,124,2164
100,115,960
101,114,885
102,117,1830
103,102,0
104,93,0
105,85,3536
106,68,0
107,81,2193
108,61,0
109,66,0
110,80,0
111,61,0
112,50,5458
113,68,0
114,64,0
115,57,0
116,53,0
117,57,0
118,55,7765
119,67,0
120,44,0
121,65,0
122,46,0
123,52,0
124,47,0
125,43,0
126,48,0
127,38,0
128,42,0
129,45,0
130,41,14526
131,50,0
132,44,0
133,44,0
134,50,0
135,27,0
136,27,0
137,34,7580
138,31,0
139,43,0
140,34,0
141,30,5186
142,36,0
143,27,0
144,26,0
145,34,0
146,25,0
147,22,7173
148,20,0
149,21,0
150,23,0
151,24,4489
152,24,0
153,31,0
154,21,0
155,17,4971
156,20,0
157,27,0
158,13,0
159,17,0
160,21,0
161,15,0
162,20,8361
163,21,0
164,21,0
165,16,4143
166,16,0
167,18,0
168,15,0
169,11,4417
170,14,0
171,11,0
172,14,3934
173,7,0
174,13,0
175,17,3373
176,12,0
177,11,0
178,15,0
179,9,4344
180,10,0
181,20,0
182,10,0
183,14,0
184,10,5776
185,14,0
186,15,0
187,16,4032
188,11,0
189,13,0
190,11,3969
191,14,0
192,8,0
193,17,3556
194,12,0
195,15,0
196,9,3109
197,20,0
198,18,0
199,17,3295
200,8,0
201,7,3399
202,16,0
203,13,0
204,12,2758
205,22,0
206,22,2599
207,11,0
208,12,2475
209,21,0
210,19,2517
211,28,0
212,18,2325
213,26,0
214,14,0
215,26,3179
216,18,0
217,23,2587
218,13,1957
219,24,0
220,19,2061
221,21,1684
222,24,0
223,20,1704
224,21,1930
225,10,0
226,11,1741
227,13,1727
228,12,0
229,20,1491
230,14,1332
231,15,1703
232,11,1504
233,11,1265
234,11,1227
235,18,1197
236,16,1203
237,20,516
238,19,0
239,39,0
240,32,0
241,27,0
242,27,0
243,22,0
244,27,0
245,20,0
246,28,0
247,20,0
248,26,0
249,22,0
250,21,0
251,22,0
252,27,0
253,21,0
254,23,0
255,183,0
